TIME ms, IN1, IN2
-16.602, 0.012939, 1.104736
-16.65, 0.012939, -0.354004
-16.699, 0.012939, -1.781006
-16.748, 0.012817, -3.041992
-16.797, 0.012939, -4.018555
-16.846, 0.013062, -4.61792
-16.895, 0.012817, -4.783936
-16.943, 0.013062, -4.49707
-16.992, 0.012939, -3.936768
-17.041, 0.012939, -2.927246
-17.09, 0.012695, -1.641846
-17.139, 0.013062, -0.205078
-17.188, 0.013062, 1.247559
-17.236, 0.012817, 2.579346
-17.285, 0.013062, 3.664551
-17.334, 0.012939, 4.401855
-17.383, 0.012695, 4.715576
-17.432, 0.012939, 4.587402
-17.48, 0.012939, 4.013672
-17.529, 0.012695, 3.062744
-17.578, 0.012939, 1.817627
-17.627, 0.013184, 0.396729
-17.676, 0.013062, -1.062012
-17.725, 0.013062, -2.426758
-17.773, 0.012695, -3.562012
-17.822, 0.012695, -4.364014
-17.871, 0.013184, -4.75708
-17.92, 0.012817, -4.700928
-17.969, 0.012695, -4.20166
-18.018, 0.012817, -3.311768
-18.066, 0.012817, -2.108154
-18.115, 0.012817, -0.709229
-18.164, 0.012817, 0.754395
-18.213, 0.012451, 2.143555
-18.262, 0.013306, 3.148193
-18.311, 0.012939, 4.072266
-18.359, 0.012695, 4.611816
-18.408, 0.012695, 4.709473
-18.457, 0.012939, 4.359131
-18.506, 0.012939, 3.592529
-18.555, 0.013062, 2.484131
-18.604, 0.012817, 1.137695
-18.652, 0.012939, -0.318604
-18.701, 0.012695, -1.748047
-18.75, 0.012695, -3.017578
-18.799, 0.012817, -4.000244
-18.848, 0.012939, -4.610596
-18.896, 0.012817, -4.785156
-18.945, 0.012451, -4.510498
-18.994, 0.012939, -3.812256
-19.043, 0.012573, -2.755127
-19.092, 0.013062, -1.442871
-19.141, 0.012939, 0.004883
-19.189, 0.012695, 1.450195
-19.238, 0.012817, 2.752686
-19.287, 0.012817, 3.793945
-19.336, 0.012573, 4.471436
-19.385, 0.012573, 4.726562
-19.434, 0.012817, 4.526367
-19.482, 0.012817, 4.034424
-19.531, 0.012451, 3.0896
-19.58, 0.012573, 1.851807
-19.629, 0.012573, 0.432129
-19.678, 0.012817, -1.029053
-19.727, 0.012573, -2.39502
-19.775, 0.012695, -3.538818
-19.824, 0.012573, -4.348145
-19.873, 0.012695, -4.749756
-19.922, 0.012695, -4.707031
-19.971, 0.012573, -4.217529
-20.02, 0.012939, -3.334961
-20.068, 0.012695, -2.137451
-20.117, 0.012329, -0.742188
-20.166, 0.012573, 0.720215
-20.215, 0.012695, 2.113037
-20.264, 0.012817, 3.302002
-20.313, 0.012573, 4.178467
-20.361, 0.012817, 4.6521
-20.41, 0.012695, 4.6875
-20.459, 0.012573, 4.272461
-20.508, 0.012695, 3.453369
-20.557, 0.012939, 2.303467
-20.605, 0.013062, 0.933838
-20.654, 0.012451, -0.527344
-20.703, 0.012573, -1.715088
-20.752, 0.012695, -2.989502
-20.801, 0.012695, -3.979492
-20.85, 0.012695, -4.60083
-20.898, 0.012817, -4.786377
-20.947, 0.012817, -4.521484
-20.996, 0.012573, -3.833008
-21.045, 0.012817, -2.785645
-21.094, 0.012817, -1.47583
-21.143, 0.012817, -0.030518
-21.191, 0.012939, 1.417236
-21.24, 0.012695, 2.72583
-21.289, 0.012573, 3.773193
-21.338, 0.012695, 4.462891
-21.387, 0.013062, 4.7229
-21.436, 0.012573, 4.539795
-21.484, 0.012451, 3.919678
-21.533, 0.012573, 2.929688
-21.582, 0.012817, 1.656494
-21.631, 0.012817, 0.223389
-21.68, 0.012939, -1.234131
-21.729, 0.012817, -2.574463
-21.777, 0.012695, -3.676758
-21.826, 0.012817, -4.432373
-21.875, 0.012817, -4.772949
-21.924, 0.012695, -4.661865
-21.973, 0.012451, -4.237061
-22.021, 0.012695, -3.360596
-22.07, 0.012817, -2.171631
-22.119, 0.012695, -0.776367
-22.168, 0.012817, 0.684814
-22.217, 0.012939, 2.080078
-22.266, 0.013062, 3.277588
-22.314, 0.012817, 4.160156
-22.363, 0.012573, 4.648438
-22.412, 0.012939, 4.691162
-22.461, 0.012695, 4.287109
-22.51, 0.012939, 3.476562
-22.559, 0.012695, 2.335205
-22.607, 0.012939, 0.968018
-22.656, 0.012939, -0.494385
-22.705, 0.012329, -1.9104
-22.754, 0.013184, -3.151855
-22.803, 0.013062, -4.09668
-22.852, 0.013184, -4.654541
-22.9, 0.012451, -4.775391
-22.949, 0.012939, -4.448242
-22.998, 0.013062, -3.703613
-23.047, 0.012695, -2.609863
-23.096, 0.013184, -1.274414
-23.145, 0.012695, 0.183105
-23.193, 0.013062, 1.383057
-23.242, 0.013184, 2.695312
-23.291, 0.013306, 3.748779
-23.34, 0.012939, 4.450684
-23.389, 0.013062, 4.7229
-23.438, 0.012817, 4.549561
-23.486, 0.012695, 3.937988
-23.535, 0.012695, 2.955322
-23.584, 0.012939, 1.688232
-23.633, 0.012573, 0.258789
-23.682, 0.012939, -1.201172
-23.73, 0.013062, -2.547607
-23.779, 0.013062, -3.654785
-23.828, 0.012573, -4.420166
-23.877, 0.012939, -4.770508
-23.926, 0.012573, -4.671631
-23.975, 0.012817, -4.133301
-24.023, 0.012817, -3.208008
-24.072, 0.012817, -1.97998
-24.121, 0.012939, -0.570068
-24.17, 0.012939, 0.891113
-24.219, 0.012695, 2.266846
-24.268, 0.012939, 3.425293
-24.316, 0.012939, 4.25293
-24.365, 0.012817, 4.678955
-24.414, 0.012939, 4.693604
-24.463, 0.012817, 4.302979
-24.512, 0.012939, 3.500977
-24.561, 0.013062, 2.365723
-24.609, 0.012817, 1.002197
-24.658, 0.012939, -0.457764
-24.707, 0.012817, -1.877441
-24.756, 0.012939, -3.126221
-24.805, 0.012817, -4.077148
-24.854, 0.012939, -4.645996
-24.902, 0.012573, -4.777832
-24.951, 0.012817, -4.460449
