TIME ms, IN1, IN2
-16.602, 0.012695, -4.591064
-16.65, 0.013062, -3.964844
-16.699, 0.012573, -2.962646
-16.748, 0.012695, -1.687012
-16.797, 0.012573, -0.251465
-16.846, 0.012939, 1.202393
-16.895, 0.012939, 2.540283
-16.943, 0.013184, 3.635254
-16.992, 0.012695, 4.285889
-17.041, 0.012695, 4.6875
-17.09, 0.012817, 4.645996
-17.139, 0.013062, 4.158936
-17.188, 0.012817, 3.278809
-17.236, 0.012695, 2.081299
-17.285, 0.012817, 0.688477
-17.334, 0.012817, -0.776367
-17.383, 0.012695, -2.169189
-17.432, 0.012573, -3.358154
-17.48, 0.012695, -4.237061
-17.529, 0.012817, -4.713135
-17.578, 0.012939, -4.749756
-17.627, 0.013062, -4.337158
-17.676, 0.012939, -3.516846
-17.725, 0.013184, -2.368164
-17.773, 0.012695, -0.997314
-17.822, 0.012817, 0.465088
-17.871, 0.012817, 1.878662
-17.92, 0.012939, 3.112793
-17.969, 0.013184, 4.047852
-18.018, 0.013062, 4.599609
-18.066, 0.012817, 4.710693
-18.115, 0.012451, 4.377441
-18.164, 0.013062, 3.621826
-18.213, 0.012939, 2.524414
-18.262, 0.012817, 1.418457
-18.311, 0.012939, -0.028076
-18.359, 0.012939, -1.473389
-18.408, 0.012817, -2.784424
-18.457, 0.012939, -3.833008
-18.506, 0.013184, -4.522705
-18.555, 0.012939, -4.787598
-18.604, 0.012817, -4.602051
-18.652, 0.012939, -3.983154
-18.701, 0.012939, -2.990723
-18.75, 0.012817, -1.717529
-18.799, 0.012573, -0.285645
-18.848, 0.012817, 1.168213
-18.896, 0.012939, 2.509766
-18.945, 0.012573, 3.614502
-18.994, 0.012939, 4.370117
-19.043, 0.012939, 4.713135
-19.092, 0.012939, 4.603271
-19.141, 0.012573, 4.058838
-19.189, 0.013184, 3.123779
-19.238, 0.012817, 1.894531
-19.287, 0.012329, 0.480957
-19.336, 0.012817, -0.982666
-19.385, 0.012451, -2.353516
-19.434, 0.012329, -3.505859
-19.482, 0.012817, -4.21875
-19.531, 0.012573, -4.705811
-19.58, 0.012451, -4.750977
-19.629, 0.013062, -4.349365
-19.678, 0.012939, -3.538818
-19.727, 0.013062, -2.39624
-19.775, 0.012695, -1.030273
-19.824, 0.012695, 0.429688
-19.873, 0.012939, 1.848145
-19.922, 0.012695, 3.085938
-19.971, 0.012573, 4.033203
-20.02, 0.012817, 4.592285
-20.068, 0.012817, 4.716797
-20.117, 0.012451, 4.389648
-20.166, 0.012573, 3.64624
-20.215, 0.012207, 2.554932
-20.264, 0.012695, 1.218262
-20.313, 0.012939, -0.238037
-20.361, 0.012817, -1.672363
-20.41, 0.012695, -2.95166
-20.459, 0.012817, -3.956299
-20.508, 0.012695, -4.587402
-20.557, 0.012939, -4.785156
-20.605, 0.012817, -4.537354
-20.654, 0.012451, -3.858643
-20.703, 0.012817, -3.018799
-20.752, 0.012817, -1.750488
-20.801, 0.012817, -0.319824
-20.85, 0.012695, 1.136475
-20.898, 0.012817, 2.481689
-20.947, 0.012817, 3.590088
-20.996, 0.012573, 4.359131
-21.045, 0.012817, 4.708252
-21.094, 0.012695, 4.611816
-21.143, 0.012695, 4.074707
-21.191, 0.012573, 3.153076
-21.24, 0.012817, 1.923828
-21.289, 0.012939, 0.513916
-21.338, 0.012817, -0.947266
-21.387, 0.012451, -2.322998
-21.436, 0.012573, -3.482666
-21.484, 0.012573, -4.313965
-21.533, 0.012329, -4.73999
-21.582, 0.012573, -4.720459
-21.631, 0.012573, -4.255371
-21.68, 0.012695, -3.394775
-21.729, 0.012695, -2.211914
-21.777, 0.012695, -0.823975
-21.826, 0.012329, 0.639648
-21.875, 0.012573, 2.041016
-21.924, 0.012695, 3.244629
-21.973, 0.012573, 4.014893
-22.021, 0.012695, 4.584961
-22.07, 0.012451, 4.718018
-22.119, 0.012573, 4.404297
-22.168, 0.012451, 3.668213
-22.217, 0.012695, 2.581787
-22.266, 0.012939, 1.251221
-22.314, 0.012329, -0.200195
-22.363, 0.012695, -1.639404
-22.412, 0.012695, -2.924805
-22.461, 0.012695, -3.934326
-22.51, 0.012695, -4.575195
-22.559, 0.012207, -4.785156
-22.607, 0.012695, -4.547119
-22.656, 0.012817, -3.881836
-22.705, 0.012329, -2.849121
-22.754, 0.012451, -1.551514
-22.803, 0.011963, -0.108643
-22.852, 0.012573, 1.340332
-22.9, 0.012451, 2.659912
-22.949, 0.012817, 3.725586
-22.998, 0.012451, 4.434814
-23.047, 0.012451, 4.725342
-23.096, 0.012817, 4.560547
-23.145, 0.012573, 3.963623
-23.193, 0.012573, 3.17749
-23.242, 0.013062, 1.956787
-23.291, 0.012573, 0.550537
-23.34, 0.012451, -0.913086
-23.389, 0.012573, -2.294922
-23.438, 0.012329, -3.458252
-23.486, 0.012573, -4.300537
-23.535, 0.012817, -4.735107
-23.584, 0.012695, -4.727783
-23.633, 0.012451, -4.272461
-23.682, 0.012573, -3.419189
-23.73, 0.012573, -2.242432
-23.779, 0.012695, -0.858154
-23.828, 0.012817, 0.605469
-23.877, 0.012695, 2.006836
-23.926, 0.012451, 3.218994
-23.975, 0.012451, 4.118652
-24.023, 0.012695, 4.630127
-24.072, 0.012451, 4.698486
-24.121, 0.012207, 4.32373
-24.17, 0.012451, 3.530273
-24.219, 0.012329, 2.406006
-24.268, 0.012573, 1.046143
-24.316, 0.012695, -0.413818
-24.365, 0.012573, -1.834717
-24.414, 0.012329, -2.897949
-24.463, 0.012207, -3.913574
-24.512, 0.012817, -4.567871
-24.561, 0.012817, -4.787598
-24.609, 0.012451, -4.559326
-24.658, 0.012451, -3.898926
-24.707, 0.012329, -2.875977
-24.756, 0.012329, -1.584473
-24.805, 0.012451, -0.145264
-24.854, 0.012451, 1.306152
-24.902, 0.012695, 2.628174
-24.951, 0.012817, 3.703613
